strategy,code,signal_date,buy_date,sell_date,buy_price,sell_price,shares,buy_amount,sell_amount,total_cost,total_fee,profit,return_pct,sell_postpone_days
补票战法,600207,2026-03-18,2026-03-19,2026-03-30,5.70114,6.438712000000001,17500,99769.95,112677.46,99800.8786845,77.12644310000242,12830.383556900008,12.855982558490926,0
补票战法,603201,2026-03-18,2026-03-19,2026-03-30,18.333665999999997,16.456708000000003,5400,99001.79639999999,88866.22320000001,99032.486956884,67.12570839600113,-10202.698908395992,-10.302375737406216,0
