strategy,code,signal_date,buy_date,sell_date,buy_price,sell_price,shares,buy_amount,sell_amount,total_cost,total_fee,profit,return_pct,sell_postpone_days
暴力K战法,000617,2026-03-16,2026-03-17,2026-03-26,9.60192,10.237952,10400,99859.968,106474.7008,99890.92459007999,74.61121740799348,6540.121582592023,6.547263036587722,0
暴力K战法,000639,2026-03-16,2026-03-17,2026-03-26,3.060612,3.109378,32700,100082.01239999999,101676.6606,100113.03782384399,72.71285468999567,1521.9353453100193,1.5202169251800879,0
暴力K战法,300051,2026-03-16,2026-03-17,2026-03-26,10.962192,11.027794,9100,99755.9472,100352.92540000001,99786.87154363199,72.06904304599573,524.9091569540178,0.5260302771637653,0
暴力K战法,300198,2026-03-16,2026-03-17,2026-03-26,2.880576,2.729454,34800,100244.0448,94984.9992,100275.120453888,70.01950355999412,-5329.065103559988,-5.314443981157404,0
暴力K战法,300462,2026-03-16,2026-03-17,2026-03-26,13.90278,12.627474000000001,7200,100100.016,90917.81280000001,100131.04700496,68.30730820799388,-9250.510508207983,-9.238403856647736,0
暴力K战法,000572,2026-03-17,2026-03-18,2026-03-27,6.781356,6.1887620000000005,14700,99685.9332,90974.80140000001,99716.835839292,68.20230786600592,-8779.334107866001,-8.804264629911803,0
暴力K战法,000981,2026-03-17,2026-03-18,2026-03-27,4.480896,4.339132,22200,99475.89120000001,96328.7304,99506.728726272,70.33230573599283,-3217.493105736008,-3.2334427499740706,0
暴力K战法,300840,2026-03-17,2026-03-18,2026-03-27,19.903979999999997,17.776444,4900,97529.502,87104.57560000001,97559.73614561999,65.9470216159938,-10490.87342161598,-10.753281872305449,0
暴力K战法,301226,2026-03-17,2026-03-18,2026-03-27,43.038606,40.74185,2300,98988.7938,93706.255,99019.480326078,69.10609062800322,-5351.644890627998,-5.404638433775517,0
暴力K战法,600643,2026-03-17,2026-03-18,2026-03-27,5.0009999999999994,5.118976,19700,98519.69999999998,100843.8272,98550.24110699998,71.88707615199728,2252.2401238480234,2.285372515124215,0
暴力K战法,001287,2026-03-18,2026-03-19,2026-03-30,24.654929999999997,24.725054,200,4930.985999999999,4945.0108,4936.035309859999,10.593261047999995,3.4315389520006647,0.06952014595896384,0
暴力K战法,600815,2026-03-19,2026-03-20,2026-03-31,3.460692,3.9992,100,346.06919999999997,399.92,351.07266069199994,10.047451891999977,43.80334810800008,12.477003484594677,0
