strategy,code,signal_date,buy_date,sell_date,buy_price,sell_price,shares,buy_amount,sell_amount,total_cost,total_fee,profit,return_pct,sell_postpone_days
填坑战法,600984,2026-03-10,2026-03-11,2026-03-20,4.720943999999999,3.889222,21100,99611.91839999998,82062.5842,99642.79809470398,64.52535422599547,-17613.85955422597,-17.67700214267884,0
填坑战法,603466,2026-03-10,2026-03-11,2026-03-20,10.80216,9.408118,9200,99379.872,86554.6856,99410.67976032001,66.29518141600721,-12891.48158141601,-12.967904064731758,0
