strategy,code,signal_date,buy_date,sell_date,buy_price,sell_price,shares,buy_amount,sell_amount,total_cost,total_fee,profit,return_pct,sell_postpone_days
填坑战法,002202,2026-03-26,2026-03-27,2026-04-08,27.405479999999997,23.835232,3600,98659.72799999999,85806.8352,98690.31251568,65.76531811200601,-12918.658118111998,-13.090097486579012,0
填坑战法,300462,2026-03-27,2026-03-30,2026-04-09,12.702539999999999,13.167366,7800,99079.81199999999,102705.45479999999,99110.52674172,72.82397818800307,3552.818821812005,3.5847038035329772,0
填坑战法,300569,2026-03-27,2026-03-30,2026-04-09,7.071414,6.518695999999999,14100,99706.9374,91913.6136,99737.846550594,68.5937321700014,-7861.917532170002,-7.882581992766295,0
填坑战法,301216,2026-03-27,2026-03-30,2026-04-09,25.995198,27.664466,3800,98781.7524,105124.97080000001,98812.374743244,73.72358127200198,6269.49481872801,6.34484783410862,0
填坑战法,300939,2026-03-30,2026-03-31,2026-04-10,39.807959999999994,38.552288000000004,2500,99519.89999999998,96380.72000000002,99550.75116899998,70.3672642000014,-3209.547264199966,-3.2240311866169185,0
