date,open,close,high,low,volume
2020-12-31,131.5,142.47,156.93,131.5,129041.72
2021-01-04,145.89,169.42,182.54,145.23,62661.3
2021-01-05,172.83,178.22,195.68,172.7,40183.64
2021-01-06,179.03,180.0,193.86,172.92,21875.21
2021-01-07,172.83,213.58,222.11,172.83,41285.58
2021-01-08,212.26,214.23,222.11,198.63,20794.41
2021-01-11,216.93,216.05,218.83,201.16,17945.43
2021-01-12,214.23,198.92,214.23,193.86,27400.23
2021-01-13,199.12,225.87,226.37,197.15,20735.8
2021-01-14,222.12,224.16,234.67,212.45,15714.64
2021-01-15,226.06,209.37,235.37,203.8,16660.64
2021-01-18,207.01,218.83,219.67,200.43,13279.46
2021-01-19,216.2,239.86,241.83,210.29,15153.42
2021-01-20,236.58,233.29,244.0,227.38,12231.21
2021-01-21,233.18,231.39,242.22,225.45,9254.57
2021-01-22,233.27,226.86,241.77,218.83,10518.66
2021-01-25,223.45,220.81,228.55,213.63,11655.04
2021-01-26,221.33,211.61,225.14,201.88,10140.25
2021-01-27,209.63,246.43,247.78,207.01,12284.1
2021-01-28,244.1,231.9,247.75,228.1,5892.49
2021-01-29,235.13,224.6,235.56,214.23,6104.56
2021-02-01,224.08,212.26,225.34,208.58,8802.9
2021-02-02,213.85,209.47,220.67,207.07,8921.43
2021-02-03,207.37,216.86,218.85,204.99,9366.75
2021-02-04,218.83,200.53,218.83,184.25,14450.76
2021-02-05,197.14,207.01,212.18,190.58,8883.86
2021-02-08,206.35,200.17,207.01,193.86,6485.71
2021-02-09,201.09,205.02,213.5,199.13,5726.19
2021-02-10,208.11,200.43,208.32,194.22,4905.38
2021-02-18,199.78,214.23,221.46,197.15,6409.66
2021-02-19,218.18,235.93,246.43,216.86,12415.19
2021-02-22,238.63,230.01,245.2,216.27,9431.54
2021-02-23,229.69,233.46,241.76,220.3,7528.2
2021-02-24,228.9,236.58,245.12,223.85,8249.23
2021-02-25,231.98,233.13,238.55,227.38,7526.27
2021-02-26,229.22,224.95,231.96,219.1,7576.06
2021-03-01,223.07,224.53,234.17,219.49,4544.16
2021-03-02,224.81,221.46,227.97,220.29,8382.56
2021-03-03,221.46,228.42,230.01,206.35,6016.47
2021-03-04,228.03,219.53,228.42,213.18,5689.46
2021-03-05,218.18,210.28,225.41,209.0,4397.73
2021-03-08,203.73,182.11,212.92,179.32,9192.12
2021-03-09,180.72,163.63,184.0,159.1,7535.95
2021-03-10,167.49,168.68,172.28,162.19,5767.75
2021-03-11,169.86,169.09,170.87,162.6,3700.4
2021-03-12,169.83,185.32,185.96,169.83,11781.67
2021-03-15,181.6,177.76,181.6,173.23,3332.4
2021-03-16,177.77,172.56,179.38,169.62,3712.0
2021-03-17,170.07,180.09,181.38,165.82,2626.06
2021-03-18,180.06,172.37,180.71,168.69,3632.55
2021-03-19,171.09,168.56,172.5,164.29,2424.26
2021-03-22,165.61,167.06,172.3,161.09,2604.3
2021-03-23,168.4,162.46,170.85,162.15,2489.88
2021-03-24,161.29,148.65,164.93,146.48,3457.02
2021-03-25,147.83,150.67,153.11,143.29,2343.24
2021-03-26,147.86,164.29,165.6,147.86,3796.24
2021-03-29,164.29,158.38,164.29,157.8,1440.36
2021-03-30,160.4,156.73,161.01,153.8,2004.49
2021-03-31,156.67,156.27,162.91,154.58,2190.74
2021-04-01,158.37,162.33,163.55,157.71,2110.84
2021-04-02,163.63,161.73,164.9,160.68,2119.25
2021-04-06,164.29,161.0,166.25,159.0,1754.19
2021-04-07,162.32,168.9,170.85,158.97,4476.03
2021-04-08,171.52,175.67,178.7,166.3,3640.19
2021-04-09,178.73,168.89,178.73,166.92,1977.71
2021-04-12,172.83,155.16,172.83,154.84,3611.03
2021-04-13,155.44,159.03,161.0,153.35,1423.45
2021-04-14,159.03,160.81,162.56,155.1,1791.12
2021-04-15,161.0,168.01,169.55,157.72,2983.39
2021-04-16,170.2,174.81,176.44,165.0,2169.77
2021-04-19,176.26,175.53,177.74,168.44,3820.38
2021-04-20,177.35,169.34,181.94,168.9,4618.38
2021-04-21,167.58,172.56,175.01,164.35,2662.09
2021-04-22,172.11,174.12,175.8,168.32,3095.11
2021-04-23,187.29,208.94,208.94,187.29,10027.67
2021-04-26,213.58,217.52,220.08,206.97,8935.02
2021-04-27,216.21,223.8,226.72,211.64,5169.81
2021-04-28,221.46,220.81,229.27,219.04,3696.57
2021-04-29,221.7,212.53,226.06,211.3,7262.75
2021-04-30,214.23,214.22,220.15,210.63,5376.65
2021-05-06,218.51,236.78,246.76,216.98,7781.89
2021-05-07,239.15,224.67,243.14,220.79,6767.16
2021-05-10,223.17,227.23,233.09,219.29,4825.1
2021-05-11,221.37,219.75,227.81,214.65,5610.87
2021-05-12,216.76,238.34,241.83,216.76,5864.4
2021-05-13,233.96,228.97,236.58,225.41,5975.76
2021-05-14,228.97,234.74,237.1,228.69,4032.63
2021-05-17,237.25,245.78,254.31,233.37,7340.78
2021-05-18,244.46,248.87,251.4,243.24,3129.71
2021-05-19,246.53,248.73,257.52,241.38,3007.65
2021-05-20,247.09,250.46,254.98,246.43,2644.1
2021-05-21,253.76,245.55,253.76,242.16,3073.56
2021-05-24,246.52,245.2,247.57,235.03,3570.49
2021-05-25,243.88,259.04,261.77,243.88,4450.12
2021-05-26,259.39,251.56,261.01,250.47,4351.81
2021-05-27,252.37,260.03,272.01,250.47,6193.19
2021-05-28,262.06,250.14,262.06,248.5,5947.71
2021-05-31,250.14,262.99,264.31,245.86,5060.28
2021-06-01,263.0,260.21,272.22,256.6,4762.73
2021-06-02,260.63,235.98,261.02,234.39,8066.5
2021-06-03,236.02,231.55,239.5,230.11,4481.57
2021-06-04,229.23,231.28,240.45,226.33,3810.69
2021-06-07,231.28,237.95,240.58,229.49,2955.13
2021-06-08,238.61,227.33,241.24,225.42,3733.96
2021-06-09,226.73,234.72,238.47,224.1,3169.57
2021-06-10,230.75,235.65,241.89,230.75,2418.43
2021-06-11,237.62,225.5,237.62,224.79,2650.15
2021-06-15,225.5,241.18,246.23,225.5,4388.27
2021-06-16,241.2,235.69,243.88,234.65,2578.85
2021-06-17,233.99,252.68,256.98,233.99,5516.89
2021-06-18,255.73,252.68,257.06,248.47,4680.65
2021-06-21,252.95,269.58,271.74,252.45,6659.04
2021-06-22,269.58,276.53,277.01,262.99,4850.13
2021-06-23,275.66,275.14,282.69,268.46,4272.58
2021-06-24,273.54,276.18,283.82,272.22,3366.14
2021-06-25,275.52,284.18,287.38,270.24,3447.49
2021-06-28,284.2,301.22,305.01,281.78,6123.15
2021-06-29,299.42,297.31,303.4,291.01,3478.51
2021-06-30,300.56,297.27,302.68,292.31,3090.1
2021-07-01,298.22,313.09,317.7,290.53,7128.72
2021-07-02,310.29,292.36,313.09,285.48,5481.04
2021-07-05,289.86,291.01,298.85,286.08,3891.7
2021-07-06,291.01,280.91,301.92,271.27,6214.6
2021-07-07,282.1,290.92,295.16,277.51,5378.89
2021-07-08,294.1,285.6,294.1,280.8,3800.16
2021-07-09,281.45,274.02,285.34,269.66,3992.85
2021-07-12,274.02,286.13,290.02,267.02,5135.94
2021-07-13,286.06,237.78,289.36,230.42,15775.53
2021-07-14,236.7,230.48,237.78,226.16,7763.5
2021-07-15,230.05,228.72,233.97,223.61,7075.0
2021-07-16,228.94,216.85,230.02,213.89,7982.05
2021-07-19,215.54,222.13,227.97,215.54,5713.21
2021-07-20,220.81,213.42,222.27,208.94,8111.19
2021-07-21,213.34,233.2,233.89,211.58,8560.48
2021-07-22,232.67,229.71,234.0,221.6,5795.95
2021-07-23,229.38,219.39,229.4,214.88,5612.41
2021-07-26,221.34,218.75,221.34,211.58,6143.63
2021-07-27,214.88,220.74,232.67,214.23,7220.48
2021-07-28,221.12,206.87,222.0,204.59,8824.24
2021-07-29,211.32,223.37,225.42,211.32,6530.58
2021-07-30,225.2,219.19,226.08,215.05,4623.72
2021-08-02,220.15,237.27,238.61,219.49,6844.73
2021-08-03,236.26,240.16,250.86,233.86,8132.8
2021-08-04,241.14,247.92,259.04,239.27,7588.41
2021-08-05,246.05,242.56,251.6,238.47,5168.32
2021-08-06,242.56,237.48,245.74,236.55,2643.66
2021-08-09,237.29,245.86,247.52,231.43,3225.88
2021-08-10,245.2,248.43,251.66,241.47,4204.15
2021-08-11,245.86,253.72,258.77,244.87,6619.06
2021-08-12,253.77,249.15,261.68,248.55,5146.61
2021-08-13,249.15,237.62,249.15,234.35,4627.14
2021-08-16,235.98,240.97,243.88,232.84,3337.14
2021-08-17,239.59,232.57,241.09,227.71,4028.54
2021-08-18,230.26,230.25,234.45,224.88,2800.41
2021-08-19,230.7,235.2,236.3,223.97,3616.13
2021-08-20,239.32,229.11,239.94,224.83,3295.38
2021-08-23,233.26,258.12,259.04,229.58,5903.85
2021-08-24,261.42,270.31,271.55,253.78,6522.66
2021-08-25,263.72,269.7,274.76,263.72,3070.65
2021-08-26,268.27,262.08,270.43,259.51,2129.88
2021-08-27,266.14,286.02,288.7,262.37,4999.5
2021-08-30,286.06,295.29,304.85,276.84,4240.45
2021-08-31,289.89,271.6,294.7,268.75,4597.02
2021-09-01,275.22,270.9,279.87,259.17,4978.2
2021-09-02,268.93,273.39,283.41,265.1,3377.05
2021-09-03,269.8,262.35,276.25,259.61,2982.21
2021-09-06,266.65,258.25,268.26,256.73,4438.9
2021-09-07,259.03,265.85,267.61,257.06,2606.77
2021-09-08,263.84,274.92,286.72,263.65,6194.88
2021-09-09,274.94,279.0,288.65,273.24,4438.21
2021-09-10,279.83,281.12,285.4,272.22,2889.52
2021-09-13,280.14,274.2,285.12,270.9,2530.87
2021-09-14,269.58,277.08,286.72,269.58,1859.25
2021-09-15,276.84,279.41,287.32,276.31,2761.92
2021-09-16,276.23,262.0,282.02,260.69,3478.22
2021-09-17,262.98,259.35,274.48,231.26,7118.58
2021-09-22,249.81,247.25,256.4,246.52,2593.83
2021-09-23,253.11,250.87,253.11,245.06,2273.57
2021-09-24,250.87,246.68,253.1,245.49,1320.84
2021-09-27,250.46,254.76,260.99,243.88,2128.8
2021-09-28,252.45,249.4,258.54,247.5,1527.72
2021-09-29,240.66,245.03,254.42,240.66,2535.72
2021-09-30,244.96,248.49,249.81,243.22,1287.54
2021-10-08,253.75,244.27,253.75,238.61,2208.32
2021-10-11,244.34,247.31,255.7,244.34,1527.2
2021-10-12,251.12,237.62,254.06,236.0,2178.31
2021-10-13,237.95,239.26,249.15,237.62,1568.72
2021-10-14,241.24,240.58,246.5,235.57,1359.23
2021-10-15,241.03,257.06,259.04,237.36,2609.06
2021-10-18,258.09,249.06,258.52,246.52,1745.93
2021-10-19,247.17,247.3,256.8,243.29,1630.19
2021-10-20,249.81,254.48,262.04,245.55,2829.21
2021-10-21,252.83,236.96,252.83,227.77,4636.82
2021-10-22,236.63,227.4,238.14,226.51,2268.42
2021-10-25,210.92,199.71,210.92,191.37,10628.2
2021-10-26,196.55,191.95,199.05,191.75,6002.99
2021-10-27,191.95,181.04,193.39,179.46,6902.48
2021-10-28,182.28,177.48,184.06,175.99,3728.44
2021-10-29,177.85,179.53,181.18,175.33,2341.06
2021-11-01,180.6,188.39,192.33,179.29,3687.93
2021-11-02,189.83,185.35,191.88,183.24,4710.26
2021-11-03,185.72,187.51,189.83,184.56,1876.79
2021-11-04,187.05,194.64,197.01,186.75,3829.8
2021-11-05,195.6,203.1,206.0,195.6,5022.76
2021-11-08,203.11,201.1,204.33,197.0,2618.5
2021-11-09,200.59,199.18,205.35,198.5,1788.72
2021-11-10,200.05,202.96,204.81,198.79,1656.02
2021-11-11,199.95,203.01,205.98,198.08,2929.17
2021-11-12,202.38,203.39,205.6,199.72,2362.88
2021-11-15,204.99,206.4,213.82,200.71,2639.19
2021-11-16,210.91,202.03,210.91,201.04,1878.09
2021-11-17,201.04,200.11,204.03,199.51,1519.16
2021-11-18,199.87,200.05,205.2,198.85,1732.49
2021-11-19,197.79,200.75,202.57,195.17,2083.23
2021-11-22,201.05,197.73,203.01,196.69,2767.43
2021-11-23,203.01,212.29,217.43,199.16,7198.29
2021-11-24,212.25,216.18,222.13,207.62,6518.39
2021-11-25,219.61,211.63,219.61,210.26,2303.93
2021-11-26,208.46,207.63,211.54,205.7,2377.12
2021-11-29,209.6,223.25,227.4,209.6,8960.37
2021-11-30,226.79,216.58,228.06,215.72,4527.47
2021-12-01,216.56,208.94,217.22,206.7,4140.35
2021-12-02,210.92,201.65,210.92,201.05,3928.83
2021-12-03,204.32,201.0,208.02,197.99,4168.21
2021-12-06,201.6,197.63,202.35,191.83,3525.96
2021-12-07,196.28,191.38,200.82,188.52,3702.27
2021-12-08,193.76,194.5,194.8,188.52,3645.08
2021-12-09,197.03,201.25,202.89,194.44,5051.84
2021-12-10,200.3,196.15,204.09,195.8,8512.87
2021-12-13,196.42,203.61,205.65,194.47,5534.42
2021-12-14,203.54,200.43,203.54,199.06,2283.57
2021-12-15,200.59,193.18,200.98,193.18,2441.63
2021-12-16,193.13,196.8,197.48,190.16,2057.24
2021-12-17,197.09,189.15,197.15,187.85,3264.84
2021-12-20,185.88,184.62,192.1,184.24,2318.02
2021-12-21,184.62,188.97,191.15,179.94,3152.36
2021-12-22,188.97,189.55,191.12,186.79,1347.59
2021-12-23,189.55,189.63,190.88,186.44,1591.81
2021-12-24,189.14,181.16,190.05,180.98,2955.6
2021-12-27,183.63,177.05,183.63,176.68,1963.22
2021-12-28,178.21,181.86,182.57,176.64,1518.42
2021-12-29,181.92,180.04,182.48,179.16,2050.43
2021-12-30,178.64,184.81,187.13,178.61,1630.46
2021-12-31,187.26,185.99,190.13,182.69,1741.0
2022-01-04,185.88,184.91,189.51,184.56,1792.12
2022-01-05,184.01,176.77,184.81,170.12,6138.42
2022-01-06,176.64,173.38,179.06,171.48,2645.51
2022-01-07,173.63,168.18,177.59,168.08,3370.64
2022-01-10,166.17,170.12,171.57,163.18,4103.53
2022-01-11,168.09,168.61,170.37,166.94,3391.64
2022-01-12,166.44,168.4,171.1,164.78,3638.07
2022-01-13,169.4,165.63,169.71,164.34,2726.08
2022-01-14,164.95,165.55,168.14,163.83,2177.75
2022-01-17,166.75,169.07,170.06,164.95,2423.26
2022-01-18,168.63,170.57,175.51,166.81,2432.23
2022-01-19,170.67,169.39,172.34,166.21,1428.82
2022-01-20,169.9,165.62,172.29,162.81,2320.32
2022-01-21,164.76,160.04,165.43,159.54,2194.89
2022-01-24,156.66,162.44,164.78,156.66,1912.06
2022-01-25,163.1,158.09,163.46,158.09,1686.68
2022-01-26,161.49,158.27,161.49,155.26,1303.23
2022-01-27,160.17,154.14,160.18,153.58,1623.84
2022-01-28,154.14,153.46,155.59,148.96,1673.26
2022-02-07,156.53,154.17,157.01,152.92,1171.04
2022-02-08,154.64,155.87,157.45,152.92,1568.35
2022-02-09,155.85,159.92,162.65,155.85,1701.99
2022-02-10,158.86,155.56,159.97,154.97,1538.44
2022-02-11,155.48,151.61,156.46,151.6,1617.11
2022-02-14,148.96,147.07,154.61,144.68,2882.96
2022-02-15,147.07,151.6,152.65,144.4,2317.04
2022-02-16,152.04,150.08,152.93,148.37,1132.91
2022-02-17,148.52,149.58,151.72,146.33,1878.59
2022-02-18,150.08,143.09,150.28,140.39,4604.09
2022-02-21,143.03,138.87,143.03,136.18,5059.08
2022-02-22,138.64,135.0,139.16,131.83,5435.9
2022-02-23,135.82,149.69,153.87,135.82,10001.3
2022-02-24,148.96,156.97,159.5,147.04,6840.24
2022-02-25,156.97,155.75,159.18,154.24,2634.24
2022-02-28,156.68,157.68,158.81,152.6,2217.13
2022-03-01,157.12,156.29,158.71,155.69,1627.99
2022-03-02,156.87,156.54,158.16,153.37,1552.62
2022-03-03,157.45,151.28,157.45,150.37,3615.36
2022-03-04,148.3,152.04,156.39,148.3,2457.57
2022-03-07,150.93,145.01,150.93,144.8,3144.85
2022-03-08,146.22,143.77,149.58,142.48,3701.87
2022-03-09,144.37,143.43,148.07,140.46,2417.42
2022-03-10,144.78,143.04,148.29,142.84,2253.04
2022-03-11,140.17,138.58,141.63,133.8,2629.06
2022-03-14,138.58,133.8,138.58,131.84,1539.92
2022-03-15,134.46,124.66,135.06,124.66,2896.91
2022-03-16,125.63,125.1,129.72,119.23,2713.04
2022-03-17,128.49,130.65,133.09,127.22,2248.25
2022-03-18,131.04,128.4,131.04,124.78,1714.7
2022-03-21,128.4,126.36,129.59,124.64,2337.67
2022-03-22,125.43,125.77,128.05,125.23,1412.59
2022-03-23,127.54,128.79,131.74,125.04,1682.41
2022-03-24,126.61,123.08,127.21,123.07,2121.95
2022-03-25,124.58,123.97,129.64,123.18,2188.14
2022-03-28,121.94,119.11,121.94,117.55,2237.13
2022-03-29,118.17,114.31,119.12,114.03,2457.49
2022-03-30,112.34,123.22,123.22,112.34,2897.85
2022-03-31,124.34,121.58,124.58,119.55,2135.31
2022-04-01,121.82,122.03,124.44,118.66,2016.14
2022-04-06,121.54,123.16,125.16,120.75,3105.97
2022-04-07,122.26,121.97,124.06,121.28,1924.04
2022-04-08,124.43,120.36,124.43,119.35,1173.63
2022-04-11,118.2,112.78,119.62,112.61,1824.97
2022-04-12,112.06,113.54,114.14,110.58,1854.95
2022-04-13,114.61,109.42,114.69,109.42,1272.32
2022-04-14,111.39,111.2,112.78,107.89,1208.66
2022-04-15,108.1,106.98,109.53,106.2,1237.87
2022-04-18,108.76,108.36,109.08,102.17,1335.62
2022-04-19,108.09,105.47,110.06,105.33,1582.88
2022-04-20,102.82,104.81,107.1,102.82,1299.96
2022-04-21,106.07,101.51,106.07,100.64,1661.95
2022-04-22,101.49,98.32,105.03,98.21,1550.37
2022-04-25,96.59,91.49,98.53,91.09,2884.05
2022-04-26,94.06,86.0,94.06,85.13,2635.15
2022-04-27,82.54,89.59,92.26,82.54,2376.09
2022-04-28,90.71,90.3,91.55,88.21,1890.06
2022-04-29,95.49,98.41,99.42,90.11,2367.2
2022-05-05,95.67,103.75,105.81,95.67,2984.76
2022-05-06,102.17,106.18,108.76,99.63,2304.33
2022-05-09,106.18,102.94,107.15,102.17,1706.64
