date,open,close,high,low,volume
2022-04-12,45.93,42.54,53.72,41.94,143069.2
2022-04-13,43.58,47.99,50.3,43.47,84192.2
2022-04-14,45.93,55.47,56.52,45.93,71258.07
2022-04-15,53.25,49.69,54.14,49.0,46298.21
2022-04-18,48.93,56.64,58.79,47.93,60237.32
2022-04-19,55.07,55.42,57.69,54.36,34373.79
2022-04-20,55.92,53.94,57.46,53.42,31396.52
2022-04-21,54.52,51.09,54.77,50.62,24878.39
2022-04-22,50.62,47.91,51.92,47.54,28447.27
2022-04-25,46.81,48.4,50.1,44.99,27601.21
2022-04-26,48.48,51.52,53.06,46.93,34389.65
2022-04-27,49.73,51.54,52.11,47.43,35804.26
2022-04-28,50.91,45.63,50.92,44.68,35643.81
2022-04-29,46.43,47.74,48.28,44.93,20218.5
2022-05-05,46.56,46.93,49.13,46.56,19464.54
2022-05-06,45.61,45.33,47.44,44.53,13872.26
2022-05-09,44.94,44.94,46.5,43.81,16269.17
2022-05-10,44.3,49.41,50.24,43.84,30011.22
2022-05-11,48.41,48.28,51.58,47.83,27604.7
2022-05-12,47.74,48.52,50.46,47.73,19890.94
2022-05-13,49.72,47.96,49.81,47.43,17941.26
2022-05-16,48.83,48.33,51.32,48.03,12873.28
2022-05-17,48.33,51.03,51.42,46.99,21500.85
2022-05-18,50.28,49.9,51.58,49.8,17269.63
2022-05-19,48.93,50.92,51.8,48.13,18336.43
2022-05-20,50.91,49.7,51.39,49.43,15985.23
2022-05-23,49.91,48.31,50.21,47.83,19073.32
2022-05-24,47.93,45.37,48.83,45.23,16277.38
2022-05-25,45.43,47.03,47.31,45.33,12901.39
2022-05-26,47.25,47.93,48.24,46.53,13562.88
2022-05-27,48.59,46.68,48.73,46.17,10473.83
2022-05-30,46.45,46.93,47.23,46.01,13111.01
2022-05-31,46.0,49.95,50.8,45.71,27157.24
2022-06-01,49.23,51.36,52.68,49.23,25251.73
2022-06-02,51.57,54.46,55.8,51.26,34898.69
2022-06-06,55.55,56.23,58.14,54.03,29108.76
2022-06-07,55.91,55.62,56.52,54.12,21426.1
2022-06-08,55.77,54.89,56.34,53.12,16696.3
2022-06-09,54.89,51.93,55.41,51.62,14103.95
2022-06-10,51.24,52.05,52.8,51.07,13305.34
2022-06-13,51.22,50.61,52.14,49.63,16118.26
2022-06-14,49.71,49.22,50.27,47.73,12081.95
2022-06-15,48.91,49.53,50.62,48.72,17003.02
2022-06-16,49.93,49.18,50.92,48.54,15910.31
2022-06-17,48.53,48.28,49.05,47.66,16940.78
2022-06-20,48.52,49.93,50.92,48.52,19620.47
2022-06-21,49.92,50.28,51.61,48.93,18464.79
2022-06-22,50.28,47.73,50.28,47.59,17179.98
2022-06-23,47.73,48.78,49.26,47.73,9593.35
2022-06-24,48.93,49.91,50.6,48.79,14902.54
2022-06-27,50.92,49.86,51.4,49.32,12299.44
2022-06-28,49.91,50.57,50.73,48.55,17863.04
2022-06-29,50.02,48.28,51.33,48.23,19010.28
2022-06-30,48.53,50.92,51.39,47.94,22642.58
2022-07-01,50.51,49.37,52.12,48.95,20119.96
2022-07-04,48.93,47.23,48.93,45.96,17417.33
2022-07-05,47.23,46.59,48.23,46.43,12982.98
2022-07-06,46.64,47.38,48.91,46.19,18422.01
2022-07-07,47.59,47.06,47.59,46.43,8641.88
2022-07-08,47.43,47.18,48.09,46.92,8469.67
2022-07-11,47.53,47.63,47.9,46.48,12510.65
2022-07-12,47.86,46.76,48.57,46.43,16669.67
2022-07-13,46.43,45.22,46.92,45.11,15819.6
2022-07-14,45.59,45.7,46.53,45.22,9164.61
2022-07-15,45.49,46.17,47.48,45.22,14068.28
2022-07-18,46.92,46.23,47.03,45.63,8185.49
2022-07-19,45.99,46.26,46.67,45.56,6663.11
2022-07-20,46.33,46.66,47.81,46.33,10084.57
2022-07-21,47.13,48.13,48.43,46.54,21308.63
2022-07-22,48.01,46.19,48.11,45.95,14401.18
2022-07-25,46.23,45.97,46.39,45.58,5945.23
2022-07-26,46.09,47.22,47.38,45.58,10104.99
2022-07-27,46.88,47.28,48.11,46.64,8213.04
2022-07-28,47.37,48.18,49.37,47.3,19990.48
2022-07-29,47.27,45.92,48.18,45.79,21211.06
2022-08-01,46.0,45.79,46.12,44.17,9572.87
2022-08-02,44.99,44.53,45.73,43.48,14376.05
2022-08-03,44.33,45.25,46.63,44.33,13835.16
2022-08-04,46.07,47.33,49.28,45.33,28556.08
2022-08-05,47.23,50.07,51.42,47.09,44478.67
2022-08-08,49.93,48.93,49.93,47.56,22062.08
2022-08-09,48.33,49.18,49.18,47.43,16476.96
2022-08-10,48.73,50.17,51.22,48.51,27307.14
2022-08-11,50.34,49.82,51.82,49.73,18910.81
2022-08-12,50.31,48.08,50.31,47.93,15162.87
2022-08-15,48.41,47.5,48.5,47.01,11544.24
2022-08-16,47.5,47.49,48.1,46.26,10269.34
2022-08-17,47.22,46.58,47.69,46.38,13296.2
2022-08-18,46.53,46.94,47.23,45.8,12678.03
2022-08-19,46.94,45.33,48.19,45.26,20953.42
2022-08-22,44.61,45.04,45.56,44.61,7851.43
2022-08-23,45.04,44.75,45.61,44.61,9879.5
2022-08-24,44.91,43.63,45.26,43.63,13168.35
2022-08-25,44.07,45.93,46.13,42.98,14935.12
