strategy,code,signal_date,buy_date,sell_date,buy_price,sell_price,shares,buy_amount,sell_amount,total_cost,total_fee,profit,return_pct,sell_postpone_days
上穿60放量战法,002099,2026-03-10,2026-03-11,2026-03-20,7.491498,6.728654000000001,13300,99636.9234,89491.09820000001,99667.810846254,67.57879651599704,-10213.40399651599,-10.247444896999921,0
上穿60放量战法,002868,2026-03-10,2026-03-11,2026-03-20,40.468092,38.382322,2400,97123.42079999999,92117.57280000001,97153.529060448,67.87646529600343,-5073.724465295993,-5.2223779355860245,0
上穿60放量战法,300991,2026-03-10,2026-03-11,2026-03-20,57.66153,53.729252,1700,98024.601,91339.7284,98054.98862630999,67.83691495399555,-6752.709514953982,-6.886655752609107,0
上穿60放量战法,601890,2026-03-10,2026-03-11,2026-03-20,12.212442000000001,10.617875999999999,8100,98920.78020000001,86004.7956,98951.44564186201,65.9274080580019,-12981.912008058018,-13.119476854379519,0
上穿60放量战法,603053,2026-03-10,2026-03-11,2026-03-20,10.192038,10.24795,9800,99881.9724,100429.90999999999,99912.935811444,72.13967454399776,475.7979254559905,0.47621253603629243,0
上穿60放量战法,603155,2026-03-10,2026-03-11,2026-03-20,19.553910000000002,15.816836,5100,99724.941,80665.8636,99755.85573171,63.98773578599961,-19123.065135786004,-19.16986726795953,0
上穿60放量战法,603466,2026-03-10,2026-03-11,2026-03-20,10.80216,9.408118,9200,99379.872,86554.6856,99410.67976032001,66.29518141600721,-12891.48158141601,-12.967904064731758,0
上穿60放量战法,603616,2026-03-10,2026-03-11,2026-03-20,7.361472,6.588682,13500,99379.872,88947.20700000001,99410.67976032001,67.27611519000722,-10499.941115189999,-10.562186216315435,0
上穿60放量战法,603689,2026-03-10,2026-03-11,2026-03-20,8.561712,8.44831,11600,99315.8592,98000.396,99346.647116352,70.9680787119974,-1386.4312787120143,-1.3955491392560686,0
上穿60放量战法,000519,2026-03-10,2026-03-11,2026-03-23,19.70394,15.686862,5000,98519.7,78434.31,98550.241107,62.69917409999728,-20148.089174099994,-20.444484912243286,1
上穿60放量战法,000779,2026-03-10,2026-03-11,2026-03-23,9.801960000000001,8.378324000000001,10200,99979.99200000001,85458.9048,100010.98579752001,66.03194848800095,-14587.119148488011,-14.58551681314367,1
上穿60放量战法,601083,2026-03-10,2026-03-11,2026-03-23,12.132426,11.397720000000001,8200,99485.8932,93461.30400000002,99516.733826892,69.15976153199345,-6093.748961531979,-6.123340997235673,1
上穿60放量战法,601866,2026-03-10,2026-03-11,2026-03-23,2.80056,2.589482,35700,99979.992,92444.50739999999,100010.98579752,68.89604555400095,-7604.380645554018,-7.603545335459123,1
